session_id,n_utterances,total_duration_sec,n_children
S_815db94d619f6f7f,14,28.59,1
S_80d4fb76a4ca6015,14,139.669,1
S_8082560601977b9a,14,60.946,1
S_27f1506a3924f360,14,31.56,1
S_dd8d1b0b25f81ec8,14,170.522,1
S_9b64ae1593208626,14,27.57,1
S_c1e69de7e7dd9e05,14,179.761,1
S_fc670e5dc62bfd7f,14,132.41,1
S_864a824e9d00187e,14,182.775,1
S_5c2fd6f2f49c0ca5,14,173.388,1
S_2bf867f4939afa95,14,124.887,1
S_b71fd0c5c2f59058,14,51.75,1
S_119682822b6848c5,14,30.15,1
S_0501718b6b10d536,14,153.156,1
S_77a40094d4d28ba9,14,196.317,1
S_8a0b7680050e648a,14,213.347,1
S_5c42291d77330f07,14,61.866,1
S_a776626a722194a8,14,74.77,1
S_4c5b4e501ac0226f,14,88.812,1
S_4bbe48674aa49b9d,14,110.471,1
S_4de189cdc9ad33c7,14,28.16,1
S_0208c46dbd33bb66,14,115.46000000000001,1
S_02fd3b2f3fcc4264,14,288.543,1
S_c25fc02b53479af8,14,27.39,1
S_153810ff2fb9cff5,14,128.177,1
S_17346de55dc5593d,14,53.032000000000004,1
S_177404972214bc86,14,194.769,1
S_2d08071d130a5df9,14,98.474,1
S_c5cef5932be7e143,14,52.073,1
S_bff15e2c8c43eacc,14,113.85,1
S_c4b7759708218743,14,100.757,1
S_c3254d3c0851b7d6,14,35.26,1
S_5a4b4e5fc3f761eb,14,98.953,1
S_f6649e2cca371231,14,43.079,1
S_e6ad7a14501d62a2,14,76.35499999999999,1
S_880706cfc0ca2177,14,108.905,1
S_e16fe436f2e71c2a,14,274.33299999999997,1
S_96d593365e979171,14,61.299,1
S_10c3ef9dbfa9332c,14,84.768,1
S_1d05d48776c1e79d,14,243.64,1
S_1e6a6c99d9bfa0d1,14,53.969,1
S_822e8d5d0cb6ebd6,14,37.19,1
S_1d5526a465d6a232,14,44.31,1
S_b644d6c4343870f3,14,92.253,1
S_3d422abf164861ef,14,44.549,1
S_b804c7c323203c82,14,123.139,1
S_540a8496e5a9731e,14,149.736,1
S_a10fc260674cfa75,13,39.56,1
S_0b60184a0cab9e3e,13,24.43,1
S_a39d28d305bea5f7,13,22.509999999999998,1
S_a38e40d1ec468602,13,22.81,1
S_a389d5935a420e93,13,103.58,1
S_db22795bcfca6325,13,24.635,1
S_4284846f1ff2e7ad,13,152.508,1
S_ce6d495a7283ace4,13,168.764,1
S_21a27680ae105c3c,13,44.49,1
S_799402b71b8da7b4,13,302.08299999999997,1
S_05a3c110c9445ea2,13,107.609,1
S_d591b5225271b8ca,13,237.774,1
S_78d30f5b06c36abb,13,26.9,1
S_a9b69666ec4a8f44,13,67.829,1
S_c0ac9dc120422ff3,13,58.95,1
S_9b14591f91d129c2,13,30.529999999999998,1
S_9c8ca3782a444e09,13,37.45,1
S_75e808040bd7ca8f,13,28.413,1
S_19f6c524c23f5527,13,55.727000000000004,1
S_e0efef68a5603f78,13,108.249,1
S_1a820656cb1259c1,13,184.586,1
S_5b009ba640724027,13,150.088,1
S_5832f3a69d2457de,13,128.8,1
S_989f4f9e2fa4ca4d,13,102.982,1
S_9995c457298b218a,13,26.95,1
S_e04f9085f021af48,13,164.899,1
S_eb3ef519bd74b230,13,92.655,1
S_f9b1be390a4b0488,13,227.596,1
S_b973af3e36cf9fe0,13,85.32,1
S_e6dd8aced7cb057a,13,55.459,1
S_3797e4e1fba4dee5,13,247.494,1
S_36bce4f2de31a9d0,13,22.8,1
S_6ac49502d68b9650,13,25.96,1
S_546e6beac917eba1,13,108.968,1
S_de79f03c9fd126a5,13,49.339,1
S_1b0b101f02f9d261,13,33.47,1
S_8b828ce49e40c1e1,13,166.626,1
S_3a1391c16127fd12,13,18.95,1
S_fab4d83e4a96b361,13,36.68,1
S_1e2769b351197e8c,13,38.199999999999996,1
S_8c68f7abf9107936,13,30.58,1
S_0a9ab65a6836fb6e,13,61.95,1
S_1e9985cb9230e14a,13,93.707,1
S_ddc6bb713b1af84d,13,43.81,1
S_f30662310b9f1169,13,27.12,1
S_7d537732f2f3a8ba,13,284.48199999999997,1
S_094e30fb365000e6,13,33.41,1
S_d91de480b5ad7efb,13,95.353,1
S_9196241a548aa24a,13,38.473,1
S_afd2fa2494ba4fcd,13,24.14,1
S_8d9dfaf476095cc7,13,101.409,1
S_d8a037e1857cecae,13,51.81,1
S_0d2415c72439c2a8,13,203.928,1
S_8096a70593af24e7,13,114.908,1
S_c3952271bb035dcc,13,166.7,1
S_e21760eeb351a567,13,48.21,1
S_85e40a4ee5c2b672,13,106.208,1
S_bcf0193058771b52,13,33.56,1
S_ca02103e1f792a43,13,19.99,1
S_dde0c0d1ccfd7955,13,66.19,1
S_ed58be78e753f536,13,32.54,1
S_239150a4ebcaacbd,12,19.29,1
S_0a61babb45ceb8ce,12,39.535000000000004,1
S_d4c1581829f288e3,12,34.219,1
S_d57660d6cae7882a,12,15.83,1
S_d40bae2a7112e519,12,30.061,1
S_f3e200eace952508,12,76.752,1
S_496f4474f8ca4a8d,12,38.753,1
S_8e96860b7e6e07e2,12,42.63,1
S_65057b3bbc52b83a,12,59.86,1
S_66d1de85f509f119,12,73.92,1
S_219c2eb0c80cd1e2,12,113.456,1
S_7975cc651be13c1c,12,78.261,1
S_f4ac79d5906bf778,12,75.582,1
S_91572ff764c21af6,12,27.62,1
S_b06c0cdb26419bbc,12,219.684,1
S_ee92c5a901725f76,12,54.038,1
S_72d39088334a6759,12,140.427,1
S_53c9e72b33b4ebcb,12,17.490000000000002,1
S_29edcb88260ff8c3,12,28.8,1
S_8cb627661b9de3d3,12,124.807,1
S_cca17cc08c307519,12,20.73,1
S_cd5783ebdc931dc0,12,48.435,1
S_cd460289422517be,12,69.46,1
S_80f72282f4f3c398,12,27.496,1
S_26852f42531f249c,12,100.53399999999999,1
S_d308767abd8f4d1c,12,62.215999999999994,1
S_8f764ad451024561,12,18.099999999999998,1
S_d0747e51ec93bf77,12,38.57,1
S_93aafbca333a20ff,12,46.221000000000004,1
S_8418fddd79669b26,12,15.161,1
S_9e0c639cced64f5b,12,40.3,1
S_ec5cee38e5074b30,12,140.47299999999998,1
S_04407c90055f76e5,12,29.7,1
S_b6b9dc62b0d1e34a,12,107.916,1
S_8c76f387a205893b,12,76.759,1
S_5e541e3d362cf804,12,106.611,1
S_4039cb02d952c440,12,30.59,1
S_ee64a932669879e9,12,25.6,1
S_1c462ed03f580fe8,12,36.954,1
S_6ffbe286a4c27e59,12,26.8,1
S_b7af600c62d9c668,12,25.1,1
S_6ac9b99a81632b43,12,108.989,1
S_3d5afedd4b0e75c6,12,43.38,1
S_7b2eebfbe4ca7642,12,63.982,1
S_6a189fe5ff946e90,12,51.89,1
S_7b03edd061e0f26c,12,126.52,1
S_b8b17d832c4c5216,12,22.66,1
S_7852d793ea69cac3,12,57.65,1
S_13d7a10ee6eed2ca,12,34.82,1
S_9d43479e0350d09a,12,24.96,1
S_857c43e0a5fefec1,12,23.43,1
S_3588dc84dcf38723,12,56.041000000000004,1
S_7a82283496cd8e15,12,38.2,1
S_15883a0eb81ecb4f,12,181.94,1
S_14baeec6c8ae8319,12,65.11,1
S_999b0640971a88b7,12,165.704,1
S_2e786c69830e979d,12,32.715,1
S_bf041e66efa2e1cb,12,34.306,1
S_1a3ded9bead8ce5b,12,40.39,1
S_f6c54480bc21c083,12,32.8,1
S_306637d3a9e73db4,12,26.110000000000003,1
S_30806ff14065b0eb,12,31.92,1
S_3598e647c9c313be,12,36.734,1
S_8883f2c692fb9b13,12,75.616,1
S_2f2a69d7b4b297c5,12,51.294000000000004,1
S_33b132bc9e94f607,12,55.38,1
S_32f05ae5825f2026,12,87.543,1
S_16ef0d0e4b71cb00,12,17.55,1
S_763e704df6068f09,12,32.98,1
S_e2920de85a2c70c0,12,13.545,1
S_1878486650680b0a,12,223.311,1
S_220d679596e84d7d,12,37.13,1
S_648150a36f35f5b7,12,112.633,1
S_a5901a15f7646b6d,12,187.497,1
S_4e7d6580bc199f09,12,115.562,1
S_793e0ab889bc22b4,12,32.48,1
S_aaa9fce681b49324,12,57.71,1
S_f96742812a995e91,12,170.341,1
S_fd23ace896577e1b,12,33.89,1
S_f5c0d57a878b19cf,11,21.45,1
S_fd3d48dfe29a261c,11,16.96,1
S_02dd978142b0e9ff,11,17.14,1
S_223afbdcd898e232,11,177.304,1
S_4c9809f8d39c5428,11,231.568,1
S_4b5960fcbc687d10,11,23.57,1
S_aa7414d3797311ee,11,108.751,1
S_9b6b3a8eb4e422ef,11,20.53,1
S_9bb11903a442930e,11,117.27300000000001,1
S_ff11ead420a6c12a,11,45.13,1
S_e519623066189d8e,11,48.438,1
S_1536ea1cb19a4134,11,22.16,1
S_324b3ffee428339d,11,29.83,1
S_323b600728fd1cf0,11,110.038,1
S_e3b8226ceab0034c,11,88.88,1
S_18dd5f8a262feebc,11,93.331,1
S_75fd4314ee2654f4,11,190.655,1
S_bd4c25b37cdf5db7,11,21.93,1
S_bef97724f33913be,11,22.560000000000002,1
S_2eadd283470885ae,11,28.490000000000002,1
S_1421cf14b6542095,11,36.383,1
S_c6a77a08c8c6f73e,11,24.19,1
S_e1081d1454013369,11,280.526,1
S_881a5719f123679c,11,62.2,1
S_75e299bd8ce60dd9,11,32.156,1
S_2706ed3839f4e7b3,11,46.371,1
S_10219de70f3831fe,11,33.31,1
S_10a29f54447d553a,11,35.51,1
S_2b0e984d098ab4fc,11,82.68900000000001,1
S_ca7be5c5d04e75a2,11,121.594,1
S_2a3bbf8fdff66d0d,11,18.28,1
S_0f58bb457922f6c9,11,102.434,1
S_ee63dc35f1a91e25,11,88.46,1
S_a148e7619693177a,11,40.12,1
S_27cf8cc87d3e9bb6,11,18.12,1
S_684068065aa1d0e9,11,35.07,1
S_61aa59b7e3b59bda,11,47.761,1
S_8c9c330a26e34cc8,11,53.160000000000004,1
S_694f0f2ccb0a79ce,11,143.519,1
S_60ceeea4022cb0dd,11,27.13,1
S_28324c4a3912492e,11,165.978,1
S_0f297247ad47c454,11,34.76,1
S_deb3f2a96ae87947,11,35.79,1
S_1b6ea287d36fb024,11,98.989,1
S_69c49f64412f5a7c,11,101.562,1
S_5e3157918e20ece3,11,31.39,1
S_b5c9a106c50a3100,11,23.25,1
S_b66ebd49887d176d,11,154.977,1
S_96982527138e5e26,11,66.59,1
S_118eeed57d1ad21c,11,29.89,1
S_6b46d93ef21a2204,11,59.902,1
S_fa05525d575f5827,11,122.28800000000001,1
S_10f0274b4f33d2f8,11,44.643,1
S_10c6459e91717fe8,11,207.95,1
S_56790884531b6596,11,18.07,1
S_1a85337022efd8b0,11,63.73,1
S_bc8e0b2f84cc1f0d,11,84.064,1
S_3787095a609bc600,11,31.03,1
S_7ec07f797a14843d,11,13.138,1
S_d37e8a8b695b18da,11,39.729,1
S_f45527cb9788b6f2,11,96.312,1
S_f414f139683fbd1c,11,41.083,1
S_ae5c4fd35cf883db,11,92.813,1
S_ae9809808d105eef,11,23.79,1
S_4587fc793411bc70,11,32.8,1
S_0a3d72163cc60f2c,11,84.072,1
S_6683a1ae210918d7,11,16.166,1
S_07173182198cd16d,11,47.94,1
S_f8036f48c5269cf5,11,48.23,1
S_7984cb2f34151e72,11,125.327,1
S_7d39e4972029ffbe,11,74.309,1
S_a489d76930dd2760,11,75.386,1
S_08e9fd0ec4f88dc7,11,28.93,1
S_f4afccb3c626844c,11,73.36800000000001,1
S_798fb98ea663f155,11,45.86,1
S_62ba91fad76ecb90,11,28.07,1
S_d9d904e4ac544d18,11,109.774,1
S_d97364bbbf5b34d8,11,44.047,1
S_d869f89149af92af,11,32.74,1
S_9192ab8cf3b090db,11,33.12,1
S_63f68fea2640f8ee,11,34.6,1
S_2525e9f7ac08f54b,11,26.169999999999998,1
S_d91cf822b7127e66,11,194.12900000000002,1
S_8cfe871ae4a94e39,11,43.12,1
S_41c756923cf7bc78,11,89.48,1
S_f17423a43598408e,11,20.58,1
S_f043ad41bc7f113b,11,13.821,1
S_52b127321a698cef,11,64.192,1
S_93e8ee3f115dd977,11,32.835,1
S_efcf4ade630e1a37,11,154.39000000000001,1
S_271a26f263eadbd3,11,64.619,1
S_fc8540a80165edac,10,244.006,1
S_be4a4829ce7cb03d,10,31.189999999999998,1
S_56f74b3d613031ef,10,19.68,1
S_9d53ea5864045e18,10,33.660000000000004,1
S_0364da590e325247,10,25.64,1
S_034a9568ba5fb380,10,29.2,1
S_1405ad34e85a2d86,10,36.64,1
S_bf4e63fc85ff01ad,10,38.96,1
S_2ddbc85868526e72,10,99.537,1
S_e0eecc6a0a4f8fe8,10,36.65,1
S_f6b6fe3acf3c3a4d,10,31.715,1
S_14f3fdbed25027c0,10,134.26399999999998,1
S_861f5ce091a2b501,10,67.634,1
S_9ca9922082b2ecef,10,56.451,1
S_9d3e903cbfeda598,10,19.240000000000002,1
S_c01949cea9df4d08,10,38.477000000000004,1
S_9b53e4c8efef8868,10,54.78,1
S_58de24414432cd25,10,156.768,1
S_9c0a6dc8876167b6,10,133.832,1
S_190628120207630c,10,30.764,1
S_2f47fe85fe20a815,10,30.976,1
S_e0fdfe71930007ea,10,41.83,1
S_fcdbe60837d815cd,10,102.318,1
S_fde129eb084da207,10,61.078,1
S_4b6c161230797809,10,19.38,1
S_0117bdc305a2754a,10,21.23,1
S_ff3f0b90648aa1e3,10,28.52,1
S_4be0c8c4ea531b0d,10,30.380000000000003,1
S_90243279339f23fe,10,14.52,1
S_6d4ad03242d1f9f2,10,39.095,1
S_084a60222fe51aef,10,37.943999999999996,1
S_12e6dde7a2488162,10,24.596,1
S_84f029af3d0adb78,10,53.5,1
S_ce0db4245c17959d,10,20.48,1
S_1e746add7c40a4e9,10,14.04,1
S_68f98558d80d490a,10,30.689999999999998,1
S_293af1131bcd5d34,10,27.11,1
S_0e9d234f869ca0eb,10,37.11,1
S_69347fe66b7a11e8,10,36.41,1
S_1d9429458188291e,10,148.386,1
S_97c0d64b760bceaa,10,29.78,1
S_710194bf954f9685,10,30.18,1
S_2932aa1ccea511b7,10,23.35,1
S_5367e3ec4f670216,10,14.39,1
S_a158ccc4b2a8c1f3,10,115.301,1
S_7215b94e932fa5e1,10,33.37,1
S_81b19ba19f05628e,10,50.877,1
S_116a8863438cf300,10,72.47,1
S_051c9fcf30df2915,10,53.945,1
S_c86397b1d72cd838,10,26.795,1
S_8a1ce97c7d8a542c,10,49.42,1
S_bcc483dd22d7b0eb,10,69.18,1
S_bb0918fc56b6598b,10,29.37,1
S_1bab896925b0074a,10,34.605000000000004,1
S_55271090c933fa82,10,24.91,1
S_de70251060fe5e34,10,12.6,1
S_55d5f0b6b39f1ba8,10,43.07,1
S_b8ffca175a64bc6a,10,81.466,1
S_7ac10edf196a6e6b,10,21.97,1
S_a0e3bf94c480b354,10,17.37,1
S_5e1426679d7b7c0e,10,20.297,1
S_3cf6082e2916f52b,10,12.176,1
S_70f32c7ab78f7bb9,10,30.43,1
S_1fca8ac5f218b16f,10,15.98,1
S_d7702556229c7cfe,10,115.455,1
S_641f781e69cd784b,10,10.17,1
S_1ee962c60cce9168,10,36.11,1
S_62b12c1deba909ea,10,103.101,1
S_73b99a73fcef4c89,10,36.574,1
S_43c01ca52e417ee7,10,70.54,1
S_26257e0178395a25,10,166.123,1
S_a2fce9aff9e5fb5f,10,57.992,1
S_748574010c7b777f,10,43.61,1
S_b2fb7a8bb98982fa,10,59.598,1
S_b1e44125c35a2f3d,10,19.71,1
S_b37ae441913c339c,10,53.176,1
S_a12c49ffae57e80f,10,44.129,1
S_80b07a116fc34ccb,10,56.619,1
S_f11a3eb3d6fecbcd,10,43.614,1
S_cfd5bff72c8ad140,10,173.934,1
S_a3ef9300a805a770,10,27.91,1
S_d3cd985babfc3fbb,10,59.03,1
S_d36384e486e28cca,10,90.532,1
S_d49c38c2665bb589,10,32.263999999999996,1
S_506c854588c21ee0,10,119.492,1
S_47ab12aedc326589,10,15.33,1
S_f2992ff326d79e87,10,21.42,1
S_44ef721ffecdae4f,10,42.412,1
S_09c10e9f34704ccb,10,42.882,1
S_f521bc8d566ddb41,10,36.879999999999995,1
S_090f35f8cbef3cbe,10,15.41,1
S_4842c634795d8c5b,10,23.009999999999998,1
S_f86b9a67cf12c7e1,10,16.27,1
S_a9e44d75bee523f4,10,81.28399999999999,1
S_0267f5dea790e272,10,66.859,1
S_795e7982c47ce657,9,24.7,1
S_aa44c8f92b6d5f13,9,38.813,1
S_73fe9842bfb3ab7d,9,19.94,1
S_36dc04ca571a94c7,9,23.88,1
S_66e8800e1e9483bd,9,31.75,1
S_6ed0205b29fc9aa7,9,20.813,1
S_e72a59c4fa687c43,9,21.372999999999998,1
S_237566cd144d8d77,9,45.31,1
S_77858974046ee9f1,9,111.841,1
S_e6f36927dbe85ea5,9,25.09,1
S_bd21ec9e716e2cd8,9,33.983000000000004,1
S_fb499814028a9625,9,34.26,1
S_50d1a2ec722f38e6,9,55.05,1
S_acb403061abf5642,9,26.345,1
S_d1d0730fe444b9d9,9,73.899,1
S_252caef27155a3e8,9,43.41,1
S_75df50a054f155f5,9,32.42,1
S_9e35e076abacae71,9,18.6,1
S_f73eddf342884741,9,27.89,1
S_e5df94c4236d172a,9,76.931,1
S_6290ad19c3c4d87a,9,178.29899999999998,1
S_af15b4b4d5dd1a04,9,8.568,1
S_44c49e4042c334d5,9,127.289,1
S_5172eaf8c834bda8,9,30.02,1
S_8075ee529be3744b,9,46.381,1
S_ae32eaa31ff355d4,9,30.98,1
S_f27f09c52f12e78e,9,24.74,1
S_a5c2829692edd998,9,11.594,1
S_3c765ef43722421e,9,111.478,1
S_1a32a3f21f839e36,9,21.79,1
S_19e252234bee56ab,9,27.38,1
S_2ff794f36705a051,9,26.2,1
S_59f7f666a7eb785f,9,27.125999999999998,1
S_9b3bf4896dc63512,9,79.735,1
S_33612022a626841e,9,38.02,1
S_c01ecdece8a679b3,9,22.73,1
S_95f180c372e230df,9,87.387,1
S_6c41fea41e9cdfa4,9,40.49,1
S_356910dd1d63427f,9,148.125,1
S_356bd056868baeb9,9,25.08,1
S_5da1bbe055198381,9,23.607,1
S_c8fa3b9a93e780b4,9,40.01,1
S_9499ab3125d50035,9,39.480000000000004,1
S_b21b375b340c0435,9,41.762,1
S_68d4b036dcf10753,9,37.02,1
S_dcb5cec20f84fdde,9,62.34,1
S_dd395408471a9687,9,31.673,1
S_caa72cafe38a1c67,9,18.64,1
S_1ca10ee755ad8281,9,39.358,1
S_cd23cc5109461ec6,9,22.91,1
S_9542275b78f6ba37,9,35.75,1
S_43a9c297affb3039,9,44.449999999999996,1
S_cca518af6ef9f54f,9,27.64,1
S_0cd15f1a02da37f1,9,90.463,1
S_b13f9ad68eed27b6,9,25.33,1
S_b1a62bb4bc9fe734,9,20.81,1
S_27ff6db6b49a50eb,9,19.944,1
S_a035740d279bb597,9,125.506,1
S_db60f56dcafcbddf,9,47.66,1
S_683d8054d1a4a2d2,9,29.98,1
S_3afc5fe229d95cd6,9,24.737000000000002,1
S_5603761cc579982e,9,23.97,1
S_3601ba00120c26b3,9,133.525,1
S_da0d3f715d27fad7,9,38.369,1
S_11a1a93897c12b7e,9,20.39,1
S_5b35b1ab7dda8b3e,9,128.09,1
S_5a89cbb39aa26b9f,9,23.84,1
S_31fccd4c56dc40d5,9,30.369999999999997,1
S_c5d368f513ab9490,9,24.4,1
S_00fb0865b0237f54,9,40.931,1
S_00b65cdb4d62ef8e,9,39.980000000000004,1
S_22b249304a4368a5,9,96.55199999999999,1
S_d50414d3a116821c,9,68.86,1
S_47de5bcd2a9e2cdb,9,30.97,1
S_a505dfd9349d0c2a,9,79.517,1
S_f5265c87977ff0ea,9,26.775,1
S_a84dc592884e7521,9,20.78,1
S_f57d77262d0fcb6a,9,117.60300000000001,1
S_a7242f29b250a779,9,34.27,1
S_b54e9b9d15162eb1,9,14.28,1
S_3fcf2c8803fcfd5b,9,136.987,1
S_6a850c95bfeff80e,9,15.13,1
S_055c82189d0bb10a,9,14.280000000000001,1
S_2c608721645a359e,9,32.352000000000004,1
S_18cd77f6430966fc,9,15.43,1
S_5c128b5fa5c2dc89,9,21.96,1
S_406453ba9a9981d6,9,22.526,1
S_52f9b9ce0781437c,9,18.5,1
S_88c14283ec1c99fd,9,25.25,1
S_12527c1a2fa49927,9,39.223,1
S_cf2ab3c7d15ba7cc,8,30.64,1
S_25753f4017db7a09,8,49.178,1
S_033c77f61b358847,8,28.894,1
S_cf3ac04370f4f7a2,8,49.17,1
S_cf98b8bcf6299207,8,17.05,1
S_84c83da0737dff73,8,14.649999999999999,1
S_01698318ca95ecc0,8,20.12,1
S_a9d6ad58ccdaa29e,8,26.68,1
S_a608c542ead1fc6b,8,49.61,1
S_fc75a830ecb0a087,8,19.9,1
S_208d545509f014ea,8,14.530000000000001,1
S_765afc266062428f,8,15.03,1
S_08cffe21b737e76c,8,53.19,1
S_16c3e098c0ff4e61,8,49.5,1
S_362dd3efff6b9991,8,25.9,1
S_252ac8f234a437c3,8,54.93,1
S_acc7f2dd520bb24d,8,31.851,1
S_d25e07e0f8973e4a,8,23.486,1
S_6f66b4a00e298da1,8,51.687,1
S_672c16670b350785,8,36.427,1
S_7e5734419ce89fff,8,24.880000000000003,1
S_7df5cfeeb04e187d,8,49.42,1
S_93723c7ec96372dd,8,25.183,1
S_9f1fb01ed046e7a1,8,20.93,1
S_36cffb52a05a0038,8,83.893,1
S_bb436dd0a6900a85,8,26.03,1
S_56c9dad95bcf479e,8,74.239,1
S_755179d1c0319c37,8,28.21,1
S_7d574ba92cfac94b,8,38.78,1
S_f95ed7ba540a4e1b,8,27.655,1
S_6ef72f2aa662036e,8,25.39,1
S_932a391f30478a3c,8,82.274,1
S_22b2248344447958,8,58.21,1
S_6ea8c162d8606bf2,8,39.684,1
S_7a7414ad3eb94656,8,10.219999999999999,1
S_785bbd52990f707b,8,16.05,1
S_faf1c28b4f82321a,8,30.464,1
S_5553a8c6cfa429b5,8,29.62,1
S_e1c9c642edfa4974,8,13.11,1
S_cc43c6cb06f161ed,8,31.87,1
S_fa3a61398076ae02,8,22.717,1
S_c8fb01b6b201ebed,8,16.23,1
S_1e0620487015384a,8,17.3,1
S_2b604f166d228485,8,22.08,1
S_6918ec831ad7648a,8,46.05,1
S_b1efed301d15dc23,8,16.31,1
S_c044d2173b470947,8,41.739999999999995,1
S_58b5cb5c67e77bff,8,33.78,1
S_c090b33469f6a86d,8,17.72,1
S_ebbe9ed851ca1e59,8,12.77,1
S_2a4597ed7fcb67f1,8,33.778,1
S_354129786077652e,8,25.91,1
S_cb57458a86505d50,8,20.46,1
S_9497826d438027ca,8,108.834,1
S_cd6cd7d3acf3aaf1,8,38.49,1
S_681b62dc13daa537,8,20.87,1
S_68575c27cad119de,8,19.42,1
S_3b7906d1111fcf51,8,16.74,1
S_9cd1eff3be8f958d,8,44.87,1
S_867396f29fd861c0,8,17.98,1
S_be7e9d3b975698fa,8,11.64,1
S_55a71a5cd04b1236,8,10.55,1
S_29636412c684214b,8,43.388,1
S_efa14de525c6f08b,8,21.6,1
S_0d5be955afc2cc45,8,16.14,1
S_420a30014228cbcc,8,18.24,1
S_a2e1b4cb17f0571e,8,10.73,1
S_a33fa94c7b13dfcf,8,23.4,1
S_419fc1984f7bc279,8,19.294,1
S_a10f60fec28f6ffa,8,20.8,1
S_7bf618fb7e53cd89,8,31.56,1
S_2d94413a1e75a164,8,10.39,1
S_8a52d92a47b49ec3,8,10.6,1
S_8aa098a292ac0f7a,8,13.85,1
S_1a90b8d462fddc91,8,9.4,1
S_c4e77dffb647118f,8,42.47,1
S_c520bfc2a4d9bdfc,8,16.78,1
S_31d2a476ec2af762,8,59.171,1
S_6c0f09f9ba19e495,8,46.558,1
S_10572e937ec4668d,8,10.99,1
S_197206775aa0f769,8,28.049999999999997,1
S_18646f16b8cad2c7,8,15.79,1
S_8ba0d11f2b7c846d,8,36.78,1
S_ea39146755e0c534,8,10.85,1
S_1b36fd8d3a6820e1,8,38.33,1
S_e0cd39c40871b2ad,8,39.63,1
S_4bdf2933544393cc,8,14.4,1
S_2e54bf1385741dbf,8,50.980000000000004,1
S_0e82a6def8b03a73,8,87.678,1
S_ed471a1839bd122b,8,50.155,1
S_e0b7fda79e3c092a,8,152.463,1
S_e04e36375d706880,8,22.766,1
S_e015981963c62ea8,8,56.317,1
S_e0117a285252424f,8,40.04,1
S_75cb0cd5e6d42eee,8,58.355999999999995,1
S_a777f196223bdcf3,8,46.43,1
S_22621350f7d5c7d8,8,59.931,1
S_7a525cb4ae6f68b9,8,16.86,1
S_7d15d752045b9fcb,8,40.54,1
S_486c6af8c15bf3e2,8,28.343999999999998,1
S_4899cb1c7cfee408,8,12.74,1
S_ab5fa254e62c6574,8,47.08,1
S_4f32229c6e7a5e78,7,21.588,1
S_f55fcc4c8ad7055f,7,17.87,1
S_480100473a360082,7,32.55,1
S_4861beb7253b501d,7,14.59,1
S_4f6981bab8d9cbb9,7,9.5,1
S_22b010304423183d,7,40.74,1
S_7707b4058eb403e8,7,51.494,1
S_7731d432427b003c,7,20.77,1
S_a837295f9467e243,7,26.73,1
S_a642e417afcd83d5,7,32.3,1
S_65e7d5459f17908a,7,16.3,1
S_024e25f1b7f4e618,7,36.18,1
S_0fdf43c7585cbe54,7,18.919999999999998,1
S_3cb6d6924d630927,7,31.792,1
S_3cdb9235e0ce9ca6,7,16.708,1
S_98c4410c8b0d6c43,7,41.12,1
S_dfdbcdcc395c1952,7,85.959,1
S_1b9156b0857b4140,7,16.298,1
S_c5dcf7ce3d1aa469,7,59.25,1
S_c61129e2af5945fa,7,15.879999999999999,1
S_2cb45c0a27859754,7,44.04,1
S_6b42487507b7dcaa,7,12.370000000000001,1
S_c7f927ac5d5076ed,7,25.538,1
S_3e4969baf1556675,7,17.95,1
S_c54912bb1903d689,7,26.57,1
S_5ab095cb9eb4fab4,7,14.8,1
S_c31fcbe57c98732d,7,21.886,1
S_c32d9c578a38d6cd,7,114.10600000000001,1
S_c3313cc5b27b6607,7,22.985,1
S_c331418a283e4255,7,20.73,1
S_c50ce1b8fa401e57,7,23.066000000000003,1
S_c51a3baf1fff61d4,7,40.82,1
S_b30be734b72ba832,7,18.04,1
S_b3382ad132991ee5,7,20.088,1
S_a0e6a1acfd5fec65,7,16.889,1
S_53657e16e1233f7f,7,19.29,1
S_2c195a350ecfe8c0,7,37.596000000000004,1
S_8b09fd0fe4f5c65e,7,20.0,1
S_6a1f90542f06c71e,7,28.759999999999998,1
S_6a6eb19beaa64f94,7,33.93,1
S_8b4c0e5f2fdb0551,7,5.858,1
S_ec3a03f39b9c468b,7,22.355999999999998,1
S_ec6a8ef61a92a466,7,31.087,1
S_e9db69e71fb295a8,7,33.02,1
S_1224b81bc7a31644,7,87.441,1
S_82c2d6388e0bd2a3,7,15.35,1
S_1795017fc9e90d38,7,42.79,1
S_fa5faae1b8f13a60,7,34.76,1
S_044e28e06d86c968,7,17.23,1
S_2bc00504a4df9176,7,11.129999999999999,1
S_8c2a8328857def50,7,16.2,1
S_1e63403f4c649b51,7,31.91,1
S_b205d35aa4356fde,7,31.01,1
S_538a9419ebea655d,7,43.28,1
S_ddc21626be080896,7,36.870000000000005,1
S_8c1dd49d63b399b0,7,27.47,1
S_60a5ab6290894ffa,7,39.29,1
S_ca55dbca0476dd07,7,16.17,1
S_5e64bac1ba6f45d8,7,35.02,1
S_95c47e17a619f81c,7,38.82,1
S_58c15d1e78e2e69c,7,17.408,1
S_3143db2921f408ed,7,35.93,1
S_10e2b624d606a0c0,7,21.8,1
S_0e48535a4be14ee4,7,21.48,1
S_b0b4568e3e07468f,7,24.274,1
S_a2b03413c96b99e6,7,14.860000000000001,1
S_a327bff1881b51e6,7,13.52,1
